trial_id,state,value,param_z_entry,param_z_exit,param_lookback,param_atr_window,param_entry_decay,param_exit_decay,param_edge_min,param_atr_max,param_corr_min,param_beta_lo,param_beta_hi,param_coint_pmax,param_half_life_max,param_notional,param_slippage_bps,param_slippage_mode,param_slippage_atr_frac,param_transaction_cost_per_trade,param_bar_lag,param_max_bars_held,param_z_stop,param_run_dd_stop_pct,metric_sharpe,metric_total_pnl,metric_max_drawdown,metric_cagr,metric_win_rate,metric_avg_trade_pnl,metric_n_trades,metric_strategy,metric_symbols,metric_window,metric_config,metric_metrics,metric_trades,metric_run_id,metric_scenario_name,metric_regime_summary
24,COMPLETE,-1000000.0,2.6,0.7000000000000001,200,21,0.6,0.7000000000000001,1.6500000000000001,10.0,0.22999999999999998,-0.5,-1.4,0.0,16,11941,9.0,atr_frac,0.105,4.1000000000000005,1,5,4.6000000000000005,0.31,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 200, 'atr_window': 21, 'z_entry': 2.6, 'z_exit': 0.7000000000000001, 'edge_min': 1.6500000000000001, 'atr_max': 10.0, 'corr_min': 0.22999999999999998, 'beta_range': (-1.4, -0.5), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': None, 'hl_window': None, 'half_life_max': 16.0, 'exec': {'bar_lag': 1, 'slippage_mode': 'atr_frac', 'slippage_bps': 9.0, 'slippage_atr_frac': 0.105, 'transaction_cost_per_trade': 4.1000000000000005, 'notional': 11941.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 5, 'z_stop': 4.6000000000000005, 'run_dd_stop_pct': 0.31, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
25,COMPLETE,-1000000.0,2.3,1.3000000000000003,130,44,0.4,0.9,1.4500000000000002,4.6000000000000005,0.45999999999999996,0.5,-2.0,0.07,100,57563,7.1000000000000005,atr_frac,0.12,5.9,2,19,4.1000000000000005,0.27,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 130, 'atr_window': 44, 'z_entry': 2.3, 'z_exit': 1.3000000000000003, 'edge_min': 1.4500000000000002, 'atr_max': 4.6000000000000005, 'corr_min': 0.45999999999999996, 'beta_range': (-2.0, 0.5), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.07, 'hl_window': None, 'half_life_max': 100.0, 'exec': {'bar_lag': 2, 'slippage_mode': 'atr_frac', 'slippage_bps': 7.1000000000000005, 'slippage_atr_frac': 0.12, 'transaction_cost_per_trade': 5.9, 'notional': 57563.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 19, 'z_stop': 4.1000000000000005, 'run_dd_stop_pct': 0.27, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
26,COMPLETE,-1000000.0,2.7,0.30000000000000004,225,5,0.2,0.6,0.5,7.4,0.6600000000000001,-1.1,-0.2999999999999998,0.06,84,106883,5.5,bps,0.075,7.2,5,32,2.8000000000000003,0.45,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 225, 'atr_window': 5, 'z_entry': 2.7, 'z_exit': 0.30000000000000004, 'edge_min': 0.5, 'atr_max': 7.4, 'corr_min': 0.6600000000000001, 'beta_range': (-1.1, -0.2999999999999998), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.06, 'hl_window': None, 'half_life_max': 84.0, 'exec': {'bar_lag': 5, 'slippage_mode': 'bps', 'slippage_bps': 5.5, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 7.2, 'notional': 106883.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 32, 'z_stop': 2.8000000000000003, 'run_dd_stop_pct': 0.45, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
27,COMPLETE,-1000000.0,1.9000000000000001,1.3000000000000003,180,31,0.5,0.30000000000000004,1.0,6.4,0.81,0.20000000000000018,0.30000000000000027,0.02,72,37070,8.6,atr_frac,0.145,9.200000000000001,3,69,3.4000000000000004,0.21,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 180, 'atr_window': 31, 'z_entry': 1.9000000000000001, 'z_exit': 1.3000000000000003, 'edge_min': 1.0, 'atr_max': 6.4, 'corr_min': 0.81, 'beta_range': (0.20000000000000018, 0.30000000000000027), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.02, 'hl_window': None, 'half_life_max': 72.0, 'exec': {'bar_lag': 3, 'slippage_mode': 'atr_frac', 'slippage_bps': 8.6, 'slippage_atr_frac': 0.145, 'transaction_cost_per_trade': 9.200000000000001, 'notional': 37070.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 69, 'z_stop': 3.4000000000000004, 'run_dd_stop_pct': 0.21, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
28,COMPLETE,-1000000.0,0.8,1.1,150,37,0.6,0.5,2.0,4.0,-0.5,-1.7,-1.2,0.03,94,197729,6.5,bps,0.06,6.5,1,40,4.800000000000001,0.37,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 150, 'atr_window': 37, 'z_entry': 0.8, 'z_exit': 1.1, 'edge_min': 2.0, 'atr_max': 4.0, 'corr_min': -0.5, 'beta_range': (-1.7, -1.2), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.03, 'hl_window': None, 'half_life_max': 94.0, 'exec': {'bar_lag': 1, 'slippage_mode': 'bps', 'slippage_bps': 6.5, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 6.5, 'notional': 197729.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 40, 'z_stop': 4.800000000000001, 'run_dd_stop_pct': 0.37, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
29,COMPLETE,-1000000.0,1.3,0.1,55,11,0.2,0.5,1.35,6.1000000000000005,0.55,-1.9,-0.5999999999999999,0.12,78,8731,4.3,atr_frac,0.04,5.2,2,96,5.0,0.25,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 55, 'atr_window': 11, 'z_entry': 1.3, 'z_exit': 0.1, 'edge_min': 1.35, 'atr_max': 6.1000000000000005, 'corr_min': 0.55, 'beta_range': (-1.9, -0.5999999999999999), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.12, 'hl_window': None, 'half_life_max': 78.0, 'exec': {'bar_lag': 2, 'slippage_mode': 'atr_frac', 'slippage_bps': 4.3, 'slippage_atr_frac': 0.04, 'transaction_cost_per_trade': 5.2, 'notional': 8731.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 96, 'z_stop': 5.0, 'run_dd_stop_pct': 0.25, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
30,COMPLETE,-1000000.0,1.7000000000000002,0.6,95,18,0.8,1.0,0.7000000000000001,5.7,0.08000000000000007,0.9000000000000004,0.6000000000000001,0.09,79,19989,5.1000000000000005,atr_frac,0.09,8.700000000000001,3,22,2.1,0.33,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 95, 'atr_window': 18, 'z_entry': 1.7000000000000002, 'z_exit': 0.6, 'edge_min': 0.7000000000000001, 'atr_max': 5.7, 'corr_min': 0.08000000000000007, 'beta_range': (0.6000000000000001, 0.9000000000000004), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.09, 'hl_window': None, 'half_life_max': 79.0, 'exec': {'bar_lag': 3, 'slippage_mode': 'atr_frac', 'slippage_bps': 5.1000000000000005, 'slippage_atr_frac': 0.09, 'transaction_cost_per_trade': 8.700000000000001, 'notional': 19989.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 22, 'z_stop': 2.1, 'run_dd_stop_pct': 0.33, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
31,COMPLETE,-1000000.0,2.8000000000000003,0.2,30,11,0.1,0.4,1.2000000000000002,8.0,0.71,-1.8,0.7000000000000002,0.01,63,157587,9.200000000000001,atr_frac,0.015,5.5,3,84,4.7,0.23,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 30, 'atr_window': 11, 'z_entry': 2.8000000000000003, 'z_exit': 0.2, 'edge_min': 1.2000000000000002, 'atr_max': 8.0, 'corr_min': 0.71, 'beta_range': (-1.8, 0.7000000000000002), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.01, 'hl_window': None, 'half_life_max': 63.0, 'exec': {'bar_lag': 3, 'slippage_mode': 'atr_frac', 'slippage_bps': 9.200000000000001, 'slippage_atr_frac': 0.015, 'transaction_cost_per_trade': 5.5, 'notional': 157587.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 84, 'z_stop': 4.7, 'run_dd_stop_pct': 0.23, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
32,COMPLETE,-1000000.0,3.0,0.2,45,40,0.2,0.8,1.55,6.800000000000001,0.3600000000000001,-1.6,-1.7,0.01,92,103340,2.9000000000000004,atr_frac,0.03,4.5,4,100,3.9000000000000004,0.28,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 45, 'atr_window': 40, 'z_entry': 3.0, 'z_exit': 0.2, 'edge_min': 1.55, 'atr_max': 6.800000000000001, 'corr_min': 0.3600000000000001, 'beta_range': (-1.7, -1.6), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.01, 'hl_window': None, 'half_life_max': 92.0, 'exec': {'bar_lag': 4, 'slippage_mode': 'atr_frac', 'slippage_bps': 2.9000000000000004, 'slippage_atr_frac': 0.03, 'transaction_cost_per_trade': 4.5, 'notional': 103340.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 100, 'z_stop': 3.9000000000000004, 'run_dd_stop_pct': 0.28, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
33,COMPLETE,-1000000.0,2.7,0.4,70,15,0.30000000000000004,0.5,1.1,5.7,0.5700000000000001,-0.8999999999999999,1.7000000000000002,0.04,85,132166,8.1,atr_frac,0.005,3.8000000000000003,3,31,5.0,0.14,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 70, 'atr_window': 15, 'z_entry': 2.7, 'z_exit': 0.4, 'edge_min': 1.1, 'atr_max': 5.7, 'corr_min': 0.5700000000000001, 'beta_range': (-0.8999999999999999, 1.7000000000000002), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.04, 'hl_window': None, 'half_life_max': 85.0, 'exec': {'bar_lag': 3, 'slippage_mode': 'atr_frac', 'slippage_bps': 8.1, 'slippage_atr_frac': 0.005, 'transaction_cost_per_trade': 3.8000000000000003, 'notional': 132166.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 31, 'z_stop': 5.0, 'run_dd_stop_pct': 0.14, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
34,COMPLETE,-1000000.0,2.5,0.2,40,21,0.4,0.2,0.35000000000000003,8.700000000000001,0.8400000000000001,-1.5,1.2000000000000002,0.02,59,5634,0.5,atr_frac,0.04,7.6000000000000005,4,11,4.4,0.33,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 40, 'atr_window': 21, 'z_entry': 2.5, 'z_exit': 0.2, 'edge_min': 0.35000000000000003, 'atr_max': 8.700000000000001, 'corr_min': 0.8400000000000001, 'beta_range': (-1.5, 1.2000000000000002), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.02, 'hl_window': None, 'half_life_max': 59.0, 'exec': {'bar_lag': 4, 'slippage_mode': 'atr_frac', 'slippage_bps': 0.5, 'slippage_atr_frac': 0.04, 'transaction_cost_per_trade': 7.6000000000000005, 'notional': 5634.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 11, 'z_stop': 4.4, 'run_dd_stop_pct': 0.33, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
35,COMPLETE,-1000000.0,2.9000000000000004,1.4000000000000001,30,9,0.7000000000000001,0.6,0.9500000000000001,4.9,0.14000000000000012,-2.0,0.10000000000000009,0.04,70,156083,4.5,atr_frac,0.09,4.9,3,53,1.2000000000000002,0.17,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 30, 'atr_window': 9, 'z_entry': 2.9000000000000004, 'z_exit': 1.4000000000000001, 'edge_min': 0.9500000000000001, 'atr_max': 4.9, 'corr_min': 0.14000000000000012, 'beta_range': (-2.0, 0.10000000000000009), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.04, 'hl_window': None, 'half_life_max': 70.0, 'exec': {'bar_lag': 3, 'slippage_mode': 'atr_frac', 'slippage_bps': 4.5, 'slippage_atr_frac': 0.09, 'transaction_cost_per_trade': 4.9, 'notional': 156083.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 53, 'z_stop': 1.2000000000000002, 'run_dd_stop_pct': 0.17, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
36,COMPLETE,-1000000.0,0.5,1.5,55,46,0.1,0.7000000000000001,1.85,7.5,-0.16999999999999993,2.0,0.5,0.06,52,85303,6.0,bps,0.025,5.9,2,70,4.1000000000000005,0.42,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 55, 'atr_window': 46, 'z_entry': 0.5, 'z_exit': 1.5, 'edge_min': 1.85, 'atr_max': 7.5, 'corr_min': -0.16999999999999993, 'beta_range': (0.5, 2.0), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.06, 'hl_window': None, 'half_life_max': 52.0, 'exec': {'bar_lag': 2, 'slippage_mode': 'bps', 'slippage_bps': 6.0, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 5.9, 'notional': 85303.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 70, 'z_stop': 4.1000000000000005, 'run_dd_stop_pct': 0.42, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
37,COMPLETE,-1000000.0,1.4,0.1,220,37,0.5,0.4,0.15000000000000002,6.0,0.6500000000000001,-0.5999999999999999,-0.19999999999999996,0.15,95,173366,5.0,atr_frac,0.17,2.5,0,25,4.4,0.22,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 220, 'atr_window': 37, 'z_entry': 1.4, 'z_exit': 0.1, 'edge_min': 0.15000000000000002, 'atr_max': 6.0, 'corr_min': 0.6500000000000001, 'beta_range': (-0.5999999999999999, -0.19999999999999996), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.15, 'hl_window': None, 'half_life_max': 95.0, 'exec': {'bar_lag': 0, 'slippage_mode': 'atr_frac', 'slippage_bps': 5.0, 'slippage_atr_frac': 0.17, 'transaction_cost_per_trade': 2.5, 'notional': 173366.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 25, 'z_stop': 4.4, 'run_dd_stop_pct': 0.22, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
38,COMPLETE,-1000000.0,2.3,0.8,240,8,0.9,0.8,0.55,9.5,0.9000000000000001,-0.2999999999999998,-1.1,0.01,12,52093,6.9,bps,0.115,8.6,3,91,4.7,0.45,,,,,,,0,Strategy.PAIRS_ZSCORE,"('XLP', 'XLY')","(datetime.datetime(2018, 1, 1, 0, 0), datetime.datetime(2025, 12, 5, 0, 0))","{'lookback': 240, 'atr_window': 8, 'z_entry': 2.3, 'z_exit': 0.8, 'edge_min': 0.55, 'atr_max': 9.5, 'corr_min': 0.9000000000000001, 'beta_range': (-1.1, -0.2999999999999998), 'edge_exit_min': None, 'atr_exit_max': None, 'coint_pmax': 0.01, 'hl_window': None, 'half_life_max': 12.0, 'exec': {'bar_lag': 3, 'slippage_mode': 'bps', 'slippage_bps': 6.9, 'slippage_atr_frac': 0.0, 'transaction_cost_per_trade': 8.6, 'notional': 52093.0, 'target_annual_vol': 0.0, 'notional_max': 0.0}, 'risk': {'max_bars_held': 91, 'z_stop': 4.7, 'run_dd_stop_pct': 0.45, 'max_open_trades': None, 'kill_switch_pnl': None}, 'entry_conditions': ['Z-Score'], 'exit_conditions': ['Z-Score']}","{'Sharpe': 0.0, 'Profit': 0.0, 'Drawdown': 0.0, 'WinRate': 0.0, 'ProfitFactor': nan, 'Calmar': 0.0, 'Trades': 0, 'AvgPnL': 0.0, 'MedianPnL': 0.0, 'Sortino': 0.0, 'AvgBarsHeld': 0.0, 'ExposurePct': 0.0, 'Skew': 0.0, 'Kurtosis': 0.0, 'MaxConsecLosses': 0.0}","Empty DataFrame
Columns: [entry_time, exit_time, side, entry_idx, exit_idx, entry_z, exit_z, entry_beta, entry_corr, entry_spread, atr_at_entry, edge_at_entry, pnl, bars_held]
Index: []",,,
